1,12.9221,2.84317,4,0.0733333
2,16.2197,3.722,3,0.04
3,10.9804,4.65582,3,0.0733333
4,12.0375,5.54699,2,0.0466667
5,11.3823,5.33616,1,0.0466667
6,14.0262,5.24818,3,0.0733333
7,12.4167,5.60629,2,0.106667
8,13.7212,5.53165,2,0.06
9,11.5755,5.8514,2,0.04
10,12.0047,5.08786,3,0.0466667
11,11.8624,5.74008,2,0.0733333
12,14.8066,5.50625,2,0.0466667
13,11.3705,5.8992,3,0.06
14,13.1212,5.98427,2,0.0866667
15,12.6757,6.17827,3,0.0733333
16,14.2502,6.30354,5,0.16
17,12.9615,6.33113,2,0.113333
18,19.1008,6.08909,4,0.146667
19,12.5322,6.31221,3,0.113333
20,18.9196,6.66789,4,0.0933333
21,18.921,6.81159,4,0.22
22,19.1014,7.09051,4,0.206667
23,18.2094,6.60619,4,0.126667
24,15.1796,6.72092,3,0.14
25,16.0465,7.46095,3,0.12
26,18.4681,7.26832,4,0.273333
27,18.05,6.8733,2,0.08
28,17.7676,6.95933,3,0.106667
29,17.5485,7.15472,2,0.08
30,17.8075,7.44375,3,0.08
31,16.4438,7.70053,3,0.193333
32,17.2862,6.8264,2,0.0266667
33,18.2994,7.72398,3,0.253333
34,17.4324,6.8301,4,0.133333
35,18.0789,7.884,4,0.133333
36,18.363,7.64243,3,0.146667
37,18.7048,7.90908,4,0.153333
38,17.0061,7.9104,3,0.166667
39,16.8213,7.39022,4,0.14
40,17.0562,8.22648,3,0.213333
41,17.7089,7.94824,4,0.206667
42,18.5577,8.63378,4,0.22
43,16.1728,8.06382,3,0.193333
44,17.0002,7.05196,4,0.113333
45,17.6897,8.09111,3,0.126667
46,18.8592,7.75466,4,0.273333
47,16.2634,7.75156,3,0.28
48,17.309,8.26799,3,0.293333
49,17.7442,8.17338,3,0.26
50,18.1195,8.55908,5,0.253333
51,19.4813,8.08656,5,0.493333
52,19.022,8.88898,4,0.406667
53,18.6858,7.46866,4,0.18
54,17.7544,8.39055,4,0.38
55,19.479,8.4933,5,0.413333
56,17.2923,8.03117,5,0.313333
57,19.0697,8.38723,4,0.353333
58,19.1543,8.65643,4,0.226667
59,18.1928,8.22479,5,0.273333
60,18.4878,8.03016,5,0.226667
61,19.479,8.18345,5,0.406667
62,19.022,8.42586,5,0.346667
63,19.479,8.63495,5,0.506667
64,19.482,9.23152,5,0.393333
65,16.7976,8.51336,4,0.28
66,18.481,8.91815,4,0.346667
67,19.479,10.1179,5,0.44
68,18.2526,7.92923,4,0.313333
69,17.7417,7.98142,5,0.273333
70,19.0183,8.27912,5,0.3
71,17.6237,8.05999,4,0.306667
72,18.9892,8.86713,4,0.4
73,19.4822,8.84331,5,0.5
74,19.4811,9.24101,5,0.48
75,19.4841,9.4017,5,0.406667
76,17.1624,9.18074,5,0.32
77,17.5269,8.97956,4,0.326667
78,18.1525,8.18902,4,0.36
79,17.0213,8.27928,3,0.266667
80,18.4263,9.25353,3,0.366667
81,16.2643,7.98313,3,0.173333
82,19.4825,8.92954,5,0.293333
83,15.9149,8.30576,3,0.113333
84,18.953,8.41954,4,0.153333
85,16.7369,8.09972,3,0.1
86,16.1582,8.17818,3,0.146667
87,17.6707,9.14044,3,0.18
88,17.5633,8.32047,4,0.186667
89,15.6358,8.2605,1,0.0733333
90,17.3566,8.42031,4,0.313333
91,18.3942,9.33014,3,0.24
92,15.7414,7.95419,3,0.233333
93,16.0104,7.6943,4,0.293333
94,19.4821,7.58328,5,0.273333
95,16.9569,8.07131,3,0.213333
96,18.0447,9.13591,4,0.166667
97,18.0262,7.94813,3,0.2
98,18.3801,8.40651,4,0.16
99,18.767,8.86256,3,0.226667
100,18.7717,8.89616,4,0.313333
101,17.0359,7.7097,3,0.393333
102,16.8929,8.28799,5,0.346667
103,17.3549,8.82649,3,0.32
104,17.7301,7.95134,4,0.24
105,19.4175,8.23903,3,0.226667
106,18.2024,7.77059,3,0.206667
107,17.2812,8.02516,3,0.32
108,18.4346,7.88366,4,0.206667
109,19.4803,8.49284,5,0.28
110,18.4353,8.05349,4,0.186667
111,19.4808,8.21607,5,0.266667
112,18.345,8.54389,4,0.293333
113,18.5326,8.67096,4,0.253333
114,19.4806,8.5967,5,0.326667
