1,10.0504,3.1352,1,0.0333333
2,10.0119,4.59637,2,0.06
3,10.5152,4.46589,2,0.02
4,13.608,5.03252,1,0.0266667
5,13.1694,5.32583,2,0.0533333
6,14.3901,6.12184,4,0.12
7,15.9985,5.89597,4,0.166667
8,14.3109,5.44815,3,0.0666667
9,14.5091,5.90488,2,0.04
10,14.6608,5.86576,3,0.0666667
11,11.8785,5.29925,2,0.0333333
12,13.2374,6.25165,2,0.06
13,13.8803,6.68936,3,0.166667
14,13.0166,6.29225,2,0.0733333
15,14.998,6.65175,4,0.18
16,12.1275,6.39943,4,0.0933333
17,13.3524,6.41139,2,0.173333
18,16.0322,6.80926,3,0.226667
19,15.2634,6.58292,2,0.22
20,13.5912,6.55167,3,0.213333
21,13.4798,6.4518,3,0.126667
22,15.5504,7.02942,3,0.12
23,16.839,6.77742,4,0.16
24,13.1973,6.48694,2,0.16
25,13.4166,6.65069,3,0.126667
26,14.053,6.50922,2,0.133333
27,15.7287,7.04076,3,0.206667
28,12.9652,6.33332,2,0.0666667
29,16.2108,7.0091,4,0.166667
30,15.4308,7.56497,2,0.28
31,15.9073,7.78097,3,0.253333
32,16.1449,6.84242,3,0.14
33,13.6703,7.11361,3,0.2
34,15.0271,7.38262,2,0.166667
35,14.9904,7.79718,2,0.146667
36,14.1363,7.32925,4,0.193333
37,15.3108,7.14267,2,0.173333
38,15.7666,7.23762,4,0.246667
39,16.8453,7.47368,4,0.32
40,15.4852,6.77326,3,0.24
41,13.7102,6.91287,4,0.233333
42,15.3497,7.1417,1,0.06
43,15.0122,7.47663,3,0.233333
44,14.5496,6.83153,2,0.12
45,17.8251,7.19591,4,0.2
46,14.7307,7.04528,2,0.106667
47,16.914,7.54744,3,0.166667
48,15.4496,7.6592,3,0.246667
49,14.6968,7.265,2,0.106667
50,16.2875,7.3753,3,0.146667
51,14.7484,7.44487,3,0.286667
52,17.3857,8.62538,3,0.4
53,16.6853,7.81107,3,0.333333
54,18.1684,7.8561,4,0.286667
55,16.0503,7.3542,4,0.266667
56,16.7578,7.82387,4,0.48
57,16.3001,8.09515,4,0.28
58,17.3198,8.47596,3,0.413333
59,16.9811,8.6954,3,0.413333
60,16.9322,8.24841,3,0.393333
61,16.6062,8.56044,3,0.333333
62,19.4812,9.21737,5,0.366667
63,18.1027,8.8025,4,0.573333
64,15.6409,8.13516,3,0.313333
65,16.6658,8.57395,3,0.553333
66,16.3056,7.55105,3,0.42
67,19.4826,8.91976,5,0.806667
68,16.7209,8.33889,3,0.413333
69,17.4379,8.49379,5,0.466667
70,18.1024,9.7639,4,0.693333
71,17.7425,8.32912,4,0.48
72,16.3223,9.51714,3,0.62
73,16.7213,8.70085,4,0.48
74,17.8675,8.83581,3,0.42
75,18.9971,10.0066,4,0.64
76,15.7847,7.50501,3,0.233333
77,16.5799,8.13274,3,0.346667
78,15.4381,8.43119,2,0.406667
79,15.2955,7.63876,2,0.233333
80,16.6342,7.75978,3,0.34
81,15.6339,8.18522,3,0.326667
82,17.4202,8.01681,4,0.273333
83,15.5276,7.90185,3,0.286667
84,19.4842,8.10264,5,0.293333
85,15.4839,7.4354,3,0.273333
86,15.943,7.92792,2,0.233333
87,15.431,7.99725,3,0.18
88,17.7611,8.38911,4,0.32
89,15.8946,8.20867,4,0.413333
90,14.4813,7.6909,2,0.24
91,18.9838,8.76696,5,0.6
92,17.9931,8.14904,4,0.353333
93,17.4347,7.55254,4,0.333333
94,17.821,7.82398,4,0.286667
95,16.7977,7.46417,2,0.2
96,17.7741,7.91815,5,0.28
97,18.0921,8.40802,3,0.313333
98,17.089,8.45448,2,0.14
99,15.4016,7.40754,3,0.24
100,17.6717,7.83398,4,0.226667
101,17.517,7.05668,5,0.286667
102,15.9666,8.38003,4,0.34
103,16.8583,7.98775,4,0.113333
104,17.9673,8.13617,4,0.266667
105,16.0754,7.49349,4,0.233333
106,16.2362,8.68415,3,0.433333
107,17.4918,8.43614,5,0.553333
108,17.0392,8.31344,3,0.313333
109,15.9237,7.94165,4,0.34
110,16.3809,8.39688,4,0.526667
111,19.4834,8.39046,5,0.7
112,15.7627,8.52545,4,0.413333
113,16.996,7.55827,3,0.08
114,18.3597,7.68433,4,0.346667
115,13.1843,7.93578,0,0
116,16.6401,9.29032,3,0.593333
117,17.1128,8.88486,3,0.36
118,15.4306,8.32214,1,0.126667
119,15.4941,8.48105,1,0.0133333
120,16.6108,9.22968,3,0.52
121,14.3566,8.96041,2,0.0933333
122,18.8765,8.70985,5,0.493333
123,16.4606,9.20003,3,0.446667
124,17.2535,9.7214,3,0.613333
125,13.2429,7.89087,3,0.08
126,15.4378,8.29588,2,0.246667
127,10.9878,6.72556,1,0.1
128,16.5417,9.2266,3,0.626667
129,15.7074,8.69846,3,0.48
130,17.8646,9.4855,2,0.36
131,16.7313,9.19052,2,0.566667
132,12.789,7.78265,1,0.0133333
133,15.9229,8.6556,2,0.213333
134,17.2002,9.65966,4,0.693333
135,15.2908,9.41281,3,0.38
136,14.9444,9.1104,3,0.32
137,17.9715,10.2232,4,0.653333
138,16.7035,8.38411,2,0.24
139,13.0425,7.89672,2,0.273333
140,18.088,9.54331,4,0.453333
141,18.4832,10.4195,4,0.626667
142,15.9548,10.2584,2,0.506667
143,17.1598,10.0267,3,0.42
144,15.7916,9.67647,3,0.673333
145,14.5626,8.85391,2,0.306667
146,15.5372,8.6748,3,0.406667
147,13.345,8.32741,1,0.173333
148,15.7808,8.18222,2,0.08
149,15.5118,8.22614,2,0.12
150,16.8867,9.63578,3,0.486667
151,14.1761,8.49125,2,0.133333
152,16.6386,8.71872,3,0.12
153,17.4604,8.08849,3,0.186667
154,16.6451,8.43074,3,0.32
155,15.6452,8.47467,3,0.246667
