1,11.473,3.59348,4,0.126667
2,12.6943,4.86662,2,0.06
3,12.9166,4.97936,2,0.06
4,12.8848,5.12879,2,0.0333333
5,10.439,5.34101,1,0.00666667
6,12.2082,5.2635,0,0
7,12.2914,5.74909,1,0.00666667
8,10.7853,5.31013,1,0.00666667
9,12.5521,4.98118,1,0.00666667
10,11.2638,5.541,2,0.04
11,11.894,4.92575,3,0.0333333
12,10.2304,5.27875,2,0.0666667
13,12.4805,5.63757,3,0.08
14,10.8888,5.41996,2,0.0466667
15,12.1531,5.82651,2,0.02
16,12.9244,5.53847,1,0.02
17,15.7423,5.85988,4,0.146667
18,13.9176,6.21767,1,0.0266667
19,16.3761,5.99082,3,0.0533333
20,12.0768,6.21056,3,0.06
21,12.9369,6.01554,2,0.06
22,12.7814,6.4753,3,0.0866667
23,16.4445,6.2349,3,0.0733333
24,19.4829,6.95663,5,0.0666667
25,15.9227,6.86709,4,0.173333
26,19.4852,6.58983,5,0.173333
27,15.9769,6.9446,5,0.22
28,15.8414,6.74654,4,0.106667
29,16.6133,7.07177,5,0.233333
30,18.348,7.04916,5,0.286667
31,16.2567,6.68216,3,0.18
32,15.4794,6.65768,3,0.193333
33,14.821,6.49497,5,0.34
34,16.173,6.63522,4,0.253333
35,14.2997,6.97868,3,0.233333
36,14.7141,7.34582,3,0.0933333
37,18.8039,7.32898,4,0.473333
38,15.8718,7.11757,4,0.14
39,14.7239,6.4937,3,0.213333
40,14.7205,6.7945,3,0.26
41,15.7379,6.86402,3,0.24
42,16.0265,6.79264,5,0.193333
43,18.5659,7.61736,4,0.266667
44,15.161,6.74336,5,0.266667
45,15.9177,6.92268,4,0.18
46,15.9437,6.99928,4,0.28
47,15.205,7.57723,4,0.24
48,15.3947,7.46827,3,0.126667
49,16.7988,7.80389,5,0.433333
50,18.9633,7.73606,4,0.2
51,18.8443,8.17301,5,0.366667
52,16.0417,7.98485,4,0.36
53,19.1213,7.85733,4,0.473333
54,19.4795,8.35411,5,0.34
55,18.6952,8.45089,4,0.413333
56,15.895,7.32658,4,0.433333
57,18.3492,7.00523,5,0.98
58,17.1761,7.10821,3,0.42
59,17.962,8.22096,4,0.62
60,18.3244,7.73991,4,0.633333
61,18.169,6.42924,4,0.193333
62,16.7249,7.06189,3,0.166667
63,18.121,8.00878,4,0.333333
64,18.4747,8.44604,4,0.426667
65,18.4749,7.80185,5,0.366667
66,19.089,9.17538,4,0.453333
67,18.1159,8.36202,5,0.44
68,18.2173,8.55435,4,0.386667
69,19.4824,8.23344,5,0.546667
70,17.7479,8.24834,3,0.353333
71,19.4826,9.18473,5,0.7
72,16.9392,8.07788,4,0.406667
73,18.8012,9.10378,5,0.54
74,19.4803,9.32735,5,0.806667
75,19.4831,9.81181,5,0.713333
76,18.0949,7.72698,4,0.333333
77,19.4827,8.9648,5,0.486667
78,16.2295,7.74924,4,0.24
79,18.0154,7.27452,4,0.193333
80,18.4971,8.3282,4,0.426667
81,17.6398,8.03387,3,0.173333
82,18.2462,8.06727,4,0.246667
83,18.1072,7.73244,4,0.22
84,15.4309,8.71373,2,0.146667
85,18.6782,7.92154,5,0.32
86,17.1127,8.24568,4,0.386667
87,16.6342,7.60678,4,0.473333
88,18.6782,7.97559,4,0.553333
89,16.5061,8.36501,3,0.526667
90,17.734,7.2464,4,0.326667
91,18.6786,7.70205,4,0.346667
92,15.4783,7.53954,3,0.32
93,14.9912,7.38736,3,0.2
94,18.6868,8.0992,4,0.446667
95,16.8746,7.18597,4,0.42
96,17.5798,8.22261,4,0.453333
97,19.4814,8.39339,5,0.646667
98,17.9781,8.56681,5,0.426667
99,17.6187,8.52652,4,0.42
100,17.7259,7.34928,3,0.18
101,15.2421,7.87841,2,0.2
102,16.8266,7.1386,3,0.26
103,16.6102,7.99816,3,0.333333
104,18.8351,7.56159,4,0.38
105,18.428,8.28585,4,0.46
106,17.319,7.37094,3,0.246667
107,18.6356,8.25775,4,0.42
108,19.486,7.75782,5,0.566667
109,17.9147,8.53805,3,0.393333
110,18.2815,8.79533,4,0.5
111,17.8586,7.08052,4,0.32
112,18.9365,8.59025,4,0.433333
113,18.6715,8.23657,4,0.56
114,18.047,8.81041,3,0.38
115,17.6595,8.70802,4,0.526667
116,18.4915,9.22946,5,0.493333
117,19.4827,8.71063,5,0.493333
118,18.0466,8.43217,3,0.306667
119,19.4833,8.98888,5,0.433333
120,19.4828,9.1972,5,0.56
121,18.6814,8.43697,4,0.453333
122,17.9223,8.75375,4,0.453333
123,18.0001,8.45744,4,0.46
124,19.2465,8.75206,3,0.22
125,18.8992,8.51878,4,0.373333
126,18.9209,8.97426,4,0.366667
127,17.7205,9.00028,4,0.473333
128,19.4795,8.90097,5,0.466667
129,19.0274,8.8162,4,0.313333
130,19.4798,9.1099,5,0.38
131,19.4344,9.36549,5,0.533333
132,18.932,9.0462,4,0.4
