1,10.5253,3.02484,5,0.2
2,11.2435,4.07542,5,0.08
3,9.50693,4.97241,6,0.1
4,10.4944,4.59699,5,0.06
5,12.0435,4.69097,4,0.293333
6,14.4697,5.36263,4,0.06
7,11.529,5.66186,5,0.173333
8,12.1075,5.77875,5,0.146667
9,15.1756,6.08698,6,0.173333
10,13.1874,6.18815,6,0.166667
11,12.7014,6.17073,4,0.113333
12,11.9376,6.48663,2,0.126667
13,13.0004,6.19233,3,0.26
14,13.0577,6.03224,4,0.126667
15,13.8268,5.89583,5,0.18
16,13.3454,6.41176,5,0.2
17,13.1083,6.97503,4,0.206667
18,12.4697,6.86573,3,0.24
19,13.4687,6.91775,4,0.233333
20,14.4621,6.593,5,0.306667
21,14.5085,7.1471,8,0.393333
22,13.4526,7.31089,4,0.273333
23,14.8919,6.97782,3,0.22
24,15.791,7.19632,8,0.326667
25,14.9725,7.5257,4,0.226667
26,16.4414,8.09475,7,0.966667
27,17.0805,7.72457,7,0.573333
28,13.8859,7.55537,3,0.16
29,15.1545,7.1033,5,0.366667
30,16.4867,7.76624,5,0.5
31,16.4218,7.72124,4,0.3
32,16.7548,8.14829,3,0.126667
33,14.9358,8.31293,3,0.146667
34,16.6908,8.64498,7,0.28
35,16.852,8.96977,6,0.506667
36,15.3064,9.23196,5,0.526667
37,15.8239,7.72034,7,0.5
38,14.5079,8.02585,4,0.373333
39,15.5713,7.9111,4,0.246667
40,16.3452,7.55594,4,0.5
41,16.6691,8.4407,4,0.36
42,16.1457,8.75259,4,0.4
43,15.1113,9.06365,6,0.52
44,14.9093,8.87076,5,0.433333
45,16.1411,8.43116,4,0.353333
46,16.2225,9.5636,6,0.513333
47,15.1379,7.65352,4,0.433333
48,15.8024,8.54762,6,0.446667
49,15.4923,9.76866,6,0.726667
50,15.4308,8.67141,7,0.273333
51,16.244,9.62495,6,0.813333
52,17.3201,8.94996,7,0.746667
53,15.374,9.11183,6,0.866667
54,16.5509,9.14787,5,0.94
55,14.4861,9.03164,5,0.686667
56,16.1364,8.86624,4,0.433333
57,14.7894,9.25802,7,0.713333
58,15.454,9.2861,7,0.906667
59,16.6223,9.23429,6,0.953333
60,15.4682,10.2409,6,1.24667
61,16.2025,10.0626,6,1.09333
62,16.8496,9.79851,6,0.993333
63,16.3348,9.96005,4,0.886667
64,15.3603,9.68762,6,1.26667
65,16.4008,10.2613,6,1.02
66,14.6985,9.40217,3,0.566667
67,14.6613,9.14301,5,0.613333
68,15.37,9.55719,6,0.673333
69,16.1376,9.44935,6,1.08
70,15.2672,9.78629,4,0.826667
71,16.8345,9.86689,6,1.24667
72,16.4194,9.10282,5,0.753333
73,16.4021,10.2689,7,1.03333
