1,9.83967,2.33459,3,0.06
2,10.9247,3.81488,7,0.173333
3,10.725,3.69541,9,0.366667
4,10.0755,3.90709,5,0.226667
5,13.4356,4.55486,3,0.0466667
6,11.5875,4.53816,7,0.2
7,14.9284,5.18993,4,0.18
8,11.1481,4.8989,4,0.166667
9,10.9273,5.35775,4,0.133333
10,13.8373,5.53119,5,0.14
11,13.1775,5.51651,6,0.233333
12,14.5168,6.01009,6,0.306667
13,15.0297,6.3801,2,0.0533333
14,15.3188,6.53222,4,0.213333
15,16.6929,6.64188,6,0.18
16,14.7993,6.7513,7,0.413333
17,17.3562,6.91986,6,0.5
18,16.0577,7.16804,4,0.313333
19,16.6742,6.91526,7,0.486667
20,16.1102,6.91574,4,0.293333
21,15.4055,7.03576,6,0.446667
22,15.5909,6.74767,8,0.46
23,18.4303,7.21784,7,0.64
24,16.5295,7.43024,5,0.533333
25,16.7533,7.98557,6,0.526667
26,17.4667,7.67531,5,0.54
27,16.428,7.30313,7,0.526667
28,16.3075,7.02584,5,0.313333
29,16.8999,7.65002,6,0.42
30,15.6264,7.91186,7,0.773333
31,15.6952,7.36932,6,0.726667
32,18.487,7.08054,7,0.453333
33,17.9624,7.34065,8,0.686667
34,15.3554,7.58037,5,0.333333
35,16.2267,7.83224,8,0.526667
36,15.8889,8.1812,7,0.6
37,17.1075,8.55856,9,0.946667
38,18.4398,7.92222,7,0.58
39,16.5531,7.66403,8,0.506667
40,16.299,8.23046,7,0.56
41,16.8554,7.52452,8,0.74
42,16.3771,7.86675,5,0.4
43,15.8062,7.99301,5,0.446667
44,17.3251,7.97251,5,0.466667
45,16.9275,8.56304,6,0.64
46,16.507,8.28601,9,0.533333
47,14.6969,8.18229,7,0.373333
48,15.8129,8.34087,7,0.32
49,17.7022,9.06704,9,0.526667
50,16.3051,9.08469,5,0.733333
51,16.4681,8.67195,5,0.493333
52,16.4663,9.29057,7,0.76
53,16.2127,8.52079,6,0.673333
54,16.6792,8.83129,8,0.773333
55,16.9022,8.48343,5,0.646667
56,18.028,9.18435,7,0.913333
57,16.6001,8.81707,5,0.933333
58,17.3761,9.02103,5,1.08
59,17.9416,9.0961,7,1.39333
60,16.7719,8.38766,5,0.866667
61,17.0921,8.9098,7,0.846667
62,16.3772,8.72676,7,0.873333
63,18.3778,8.75827,7,1.14
64,17.186,8.44502,5,0.9
65,18.7578,9.71222,7,1.23333
66,17.9134,9.86848,8,1.68
67,17.6981,9.59869,7,1.49333
68,17.3458,9.78032,7,1.41333
69,17.5625,9.17197,6,1.6
70,16.6971,9.48847,8,1.16667
71,16.7852,8.62934,5,0.86
72,13.7009,8.46645,3,0.333333
73,17.4835,9.15107,5,0.733333
74,17.5741,9.88485,6,1.47333
75,17.2524,8.86664,8,0.893333
76,15.0601,7.96604,4,0.333333
77,15.9202,7.42159,3,0.353333
78,17.4793,8.68376,5,0.606667
79,15.2575,7.95386,5,0.433333
80,15.1584,8.11899,4,0.433333
81,16.6646,8.40294,7,0.506667
82,15.8919,8.62208,3,0.28
83,15.21,7.966,4,0.24
84,15.9727,8.40516,5,0.373333
85,15.6114,8.71737,5,0.68
86,17.2733,8.72919,9,0.706667
87,17.9074,8.63823,6,1.13333
88,14.6678,8.01462,5,0.906667
89,14.535,7.63553,3,0.546667
90,14.9368,7.81362,6,0.566667
91,13.6094,8.02707,4,0.493333
92,14.2806,8.09014,4,0.26
93,14.4674,8.01666,4,0.646667
94,14.5661,8.85078,4,0.76
95,15.5448,8.27044,6,0.906667
96,14.748,8.4554,5,0.726667
97,13.9635,8.1706,4,0.566667
98,13.2161,7.85565,5,1.17333
99,12.4257,8.04325,2,0.52
100,13.0046,7.72227,4,0.333333
101,14.6328,9.3905,7,1.69333
102,13.3822,7.92061,4,0.48
103,13.0422,8.17921,6,1.01333
104,13.0192,7.85359,2,0.153333
105,14.5324,7.97889,5,0.433333
106,14.261,8.62869,7,1.31333
107,14.2296,7.83771,5,0.846667
108,12.8492,8.05592,4,0.453333
109,12.6496,8.48916,6,0.686667
110,15.0987,8.72727,5,1.07333
111,17.492,9.40752,9,1.38
