1,13.3585,2.94253,4,0.133333
2,13.3466,4.27499,3,0.0666667
3,10.4159,5.15433,4,0.0466667
4,12.2211,5.73469,3,0.0533333
5,11.127,5.4686,4,0.0666667
6,10.553,5.50548,6,0.0866667
7,12.4883,5.80396,5,0.113333
8,11.8391,5.63603,4,0.106667
9,10.9045,5.629,4,0.286667
10,12.9229,5.91374,5,0.133333
11,12.4369,6.1764,5,0.1
12,10.3479,5.68698,2,0.0533333
13,12.5503,6.20353,4,0.133333
14,10.1392,5.78002,4,0.133333
15,12.5271,6.59855,4,0.3
16,13.5986,6.49563,7,0.233333
17,13.4125,6.90263,3,0.173333
18,13.3025,6.7953,5,0.293333
19,11.8032,6.78735,3,0.113333
20,13.0535,7.02914,6,0.206667
21,13.1271,6.86305,4,0.253333
22,13.2142,6.99352,2,0.14
23,12.4178,6.61178,4,0.113333
24,14.1513,6.10687,4,0.133333
25,13.1643,7.55534,4,0.133333
26,15.1848,7.38932,5,0.36
27,14.2273,7.05499,7,0.36
28,12.7738,7.12937,5,0.253333
29,14.949,8.04014,4,0.313333
30,13.7754,7.33087,5,0.34
31,13.5128,7.19945,8,0.24
32,15.3633,7.47855,4,0.34
33,14.733,8.19777,7,0.613333
34,16.4022,7.55603,6,0.486667
35,16.473,7.76352,8,0.646667
36,13.1571,7.26019,7,0.446667
37,16.636,7.57968,8,0.46
38,12.9347,7.3902,9,0.373333
39,13.55,7.88361,5,0.273333
40,13.9869,7.8111,6,0.393333
41,15.5785,7.62528,7,0.613333
42,15.2472,8.33727,6,0.413333
43,14.5994,8.49935,6,0.66
44,17.6673,8.3022,6,0.54
45,14.8866,8.33156,5,0.513333
46,14.8811,8.49524,7,0.466667
47,16.4611,8.5096,7,0.693333
48,16.216,8.27419,6,0.433333
49,16.4419,8.4445,7,0.74
50,18.1087,8.4067,8,0.926667
51,14.9078,8.4142,6,0.72
52,15.6637,8.30574,6,0.8
53,17.4794,9.81916,8,1.08
54,16.8042,9.91593,7,0.993333
55,15.5484,8.25592,6,0.666667
56,16.6363,9.76612,7,1
57,17.0383,9.7815,5,0.82
58,15.3622,9.47256,5,0.806667
59,15.9347,9.00888,5,0.606667
60,14.6273,8.85565,6,0.726667
61,13.504,7.80657,6,0.393333
62,15.1826,8.68103,6,0.593333
63,17.6813,8.95634,9,0.56
64,15.1894,8.53029,6,0.693333
65,16.2807,9.37777,6,1.02
66,15.7499,8.34334,5,0.653333
67,17.5668,9.5452,8,1.04667
68,17.2237,9.66422,7,1.13333
69,14.6448,8.25011,5,0.666667
70,14.8496,9.18847,7,0.993333
71,15.4157,8.78803,5,0.5
72,18.488,9.48769,9,1.10667
73,14.8807,9.24245,5,0.946667
74,17.7713,9.84627,7,1.28
75,16.6161,9.18549,6,1.06667
76,15.9695,8.2299,5,0.38
77,14.8858,8.71154,5,0.433333
78,14.7205,8.33473,4,0.426667
79,14.5904,8.50191,3,0.24
80,15.4633,8.28828,7,0.253333
81,14.0396,7.90535,4,0.28
82,14.3239,8.48777,5,0.58
83,14.1471,8.01831,4,0.38
84,14.8362,8.44698,6,0.393333
85,15.1933,7.6481,5,0.446667
86,15.7583,7.74592,4,0.306667
