1,0.0477391,0.00113124,5,0.14,0.076861,1.24595
2,0.144613,0.00288464,9,0.2,0.0661725,1.08849
3,0.0772028,0.00242993,8,0.22,0.0649433,1.15139
4,0.204056,0.00539695,5,0.2,0.0676265,1.02022
5,0.237879,0.00577403,5,0.2,0.0669859,1.00701
6,0.191542,0.0102663,4,0.36,0.0705415,1.32168
7,0.143544,0.00756784,4,0.54,0.0695577,1.61521
8,0.195745,0.00984353,6,0.746667,0.0676183,1.20543
9,0.213067,0.0154241,4,0.64,0.0670752,1.46868
10,0.218576,0.014705,6,0.593333,0.0703826,1.50075
11,0.139568,0.00837321,5,0.4,0.068884,1.28326
12,0.156618,0.00785506,6,0.746667,0.0691687,1.8795
13,0.197079,0.0192984,8,0.74,0.068238,1.85426
14,0.242713,0.0254284,8,1.51333,0.0702032,1.36269
15,0.272705,0.0317625,6,0.94,0.0647048,1.61743
16,0.313953,0.0436237,8,1.26,0.0696384,1.47933
17,0.123141,0.0185833,7,0.92,0.067843,1.41792
18,0.556835,0.0350063,7,1.70667,0.068493,1.57725
19,0.458069,0.0324295,6,1.62,0.0695334,1.47451
20,0.363259,0.0368169,8,1.35333,0.0653734,1.53017
21,0.469909,0.0951407,8,2.26,0.0671718,1.37422
22,0.357477,0.0379568,7,1.24,0.0676168,2.00754
23,0.280215,0.0406858,7,1.09333,0.0670026,1.93012
24,0.337123,0.0312772,6,0.94,0.0662255,1.72293
25,0.455244,0.0562607,7,1.72667,0.0708609,2.03764
26,0.456632,0.0373458,5,0.933333,0.0688441,1.53355
27,0.385196,0.0470251,9,1.34,0.0680274,1.5212
28,0.394203,0.0481268,7,1.30667,0.0651771,1.46646
29,0.540832,0.0707048,8,1.42,0.0681166,1.45497
30,0.460645,0.0616268,7,2.30667,0.0677089,1.59164
31,0.34691,0.0712187,9,2.06,0.0677115,1.73969
32,0.606556,0.0281462,7,1.2,0.0663124,1.6877
33,0.277655,0.0150835,7,0.913333,0.0721017,1.76922
34,0.613471,0.0756614,9,2.26667,0.0696755,2.22772
35,0.353743,0.0585758,9,2.16,0.0718192,1.87853
36,0.515333,0.107793,10,2.42667,0.0705355,1.83196
37,0.462456,0.082109,9,2.05333,0.146667,2.0033
38,0.672734,0.0756667,9,1.77333,0.0706165,1.72315
39,0.609155,0.0644129,9,1.76667,0.0679451,1.89741
40,0.541441,0.0524821,8,1.7,0.0709953,1.83487
41,0.532262,0.0512532,7,1.49333,0.0698673,1.7885
42,0.626615,0.0802514,9,1.89333,0.0685472,2.00885
43,0.781047,0.0785629,9,2.12667,0.0697672,1.73975
44,0.645234,0.094871,8,1.69333,0.06692,1.57
45,0.7877,0.116947,9,2.09333,0.0716828,1.84868
46,0.547726,0.0926129,8,2.04,0.0646544,1.91243
47,0.539895,0.116567,8,2.48,0.0642574,1.97252
48,0.434541,0.0837234,7,1.73333,0.0682717,1.84882
49,0.428642,0.0788746,7,1.74667,0.0705116,2.01739
50,0.36651,0.0442328,6,1.24,0.0665958,1.69609
51,0.509603,0.0760107,8,1.48,0.0681314,1.79524
52,0.433326,0.052017,6,1.13333,0.0667895,1.64098
53,0.572434,0.0783139,9,1.60667,0.0696536,1.82554
