1,11.5851,3.17369,6,0.12,0.0757998,1.20643
2,14.9913,5.17143,7,0.253333,0.0690124,1.19568
3,15.4476,5.47716,7,0.153333,0.0658501,1.19273
4,12.381,5.59814,4,0.113333,0.068611,1.08299
5,14.7997,6.74881,8,0.273333,0.0663638,0.72683
6,15.2129,6.30231,6,0.153333,0.0664046,0.884685
7,13.1839,5.9153,5,0.0933333,0.066877,0.917685
8,13.2725,7.48406,2,0.04,0.068625,0.662056
9,12.5995,7.30069,2,0.06,0.0665274,0.639498
10,12.001,6.83753,1,0.00666667,0.0640614,0.709708
11,12.116,7.10764,6,0.153333,0.0667408,0.691451
12,15.8772,7.90913,6,0.193333,0.0667797,0.691249
13,13.4255,8.07534,6,0.233333,0.0695749,0.616264
14,12.3497,7.9406,1,0.04,0.0675005,0.597176
15,14.4581,8.86058,6,0.2,0.070661,0.575912
16,12.967,8.1108,4,0.18,0.0677022,0.629439
17,12.2105,7.23377,5,0.166667,0.0665112,0.733555
18,14.8194,8.06358,5,0.106667,0.0684091,0.588561
19,12.4698,7.53626,5,0.106667,0.0683346,0.641215
20,14.2867,7.61611,5,0.14,0.0678064,0.664266
21,12.4034,7.94019,5,0.06,0.0668713,0.607449
22,14.0325,7.71194,5,0.146667,0.0664618,0.572649
23,14.5809,8.16393,6,0.153333,0.0678784,0.667456
24,14.61,7.50233,5,0.14,0.0677912,0.765639
25,13.1416,7.71052,5,0.173333,0.0665082,0.544459
26,17.0535,8.67533,7,0.213333,0.067248,0.601691
27,14.9847,8.1596,4,0.206667,0.0673682,0.708822
28,15.7063,7.9062,8,0.213333,0.0688769,0.813281
29,13.9856,8.41027,7,0.253333,0.0675742,0.710846
30,14.7565,8.76371,8,0.406667,0.0693855,0.831206
31,14.5967,7.78088,7,0.32,0.0650407,0.857604
32,14.228,7.92135,7,0.313333,0.0669324,0.883436
33,13.7187,7.98465,7,0.393333,0.0671578,0.895508
34,14.2894,8.80106,5,0.206667,0.0689671,0.644764
35,14.7136,9.25145,6,0.166667,0.0703375,0.713911
36,16.1916,8.1824,7,0.233333,0.0664097,0.651194
37,17.219,8.43687,10,0.373333,0.0696775,0.920133
38,13.8686,7.89685,5,0.18,0.0665178,0.827961
39,14.6944,8.09905,8,0.346667,0.0655544,0.813933
40,14.4413,7.70706,6,0.32,0.0648494,0.963966
41,14.8209,8.38274,7,0.546667,0.0686139,0.998149
42,14.6316,8.47348,6,0.253333,0.065888,0.774736
43,14.7919,7.84202,9,0.68,0.064955,0.9277
44,13.874,8.18614,5,0.226667,0.0666963,0.88066
45,17.6599,9.54914,7,0.493333,0.0720042,0.897028
46,14.9296,8.28459,8,0.366667,0.0656681,0.863409
47,13.6446,7.7463,4,0.366667,0.0661983,0.905769
48,15.0754,8.6513,8,0.426667,0.0673372,0.709216
49,14.1644,8.36446,6,0.313333,0.0668417,0.870524
50,15.9405,8.64044,8,0.326667,0.0663836,0.784173
51,16.2199,8.65412,8,0.42,0.0683642,0.918305
52,15.617,8.61367,10,0.413333,0.0673729,0.782405
53,14.6072,8.30786,2,0.106667,0.0702891,1.01502
54,13.694,8.10964,5,0.306667,0.0645073,0.820081
55,15.0712,9.1998,6,0.473333,0.0684344,1.01043
56,15.4066,8.47604,6,0.46,0.067445,1.00582
57,14.1351,8.53311,3,0.18,0.0700412,0.88892
58,13.6405,8.65004,4,0.233333,0.0667438,0.729738
59,13.6708,8.87541,5,0.426667,0.0673424,0.798098
60,12.8477,8.06641,4,0.18,0.0657082,0.827266
61,16.7442,9.29084,6,0.366667,0.0684799,0.790954
62,14.9975,8.17418,8,0.466667,0.0670488,0.935802
63,15.5123,9.01873,5,0.233333,0.0684053,0.822308
64,13.5907,8.15424,3,0.24,0.0665311,0.916969
65,14.3378,8.03984,9,0.293333,0.0676181,0.912156
66,16.1323,8.56629,5,0.273333,0.0695355,0.843846
67,14.8707,8.06227,6,0.286667,0.0658403,0.720693
68,15.3689,8.67094,9,0.333333,0.0702046,0.806734
69,16.6923,10.097,11,0.68,0.0684034,0.779695
70,15.2468,9.31734,3,0.353333,0.0709239,0.954999
71,14.1591,8.84908,7,0.4,0.068785,0.901215
72,12.3759,7.51715,4,0.353333,0.0650698,0.903989
73,15.937,7.85073,7,0.5,0.066921,0.941225
74,13.9685,8.53485,8,0.5,0.0669358,0.862098
75,13.9524,8.00151,5,0.28,0.0666266,0.909465
76,14.481,5.80708,13,0.233333,0.0685765,2.3976
77,17.4292,6.84943,7,0.286667,0.0665391,1.67184
78,13.3985,6.69181,8,0.173333,0.0684772,1.72531
79,14.9153,6.38269,7,0.153333,0.0643202,1.40558
80,14.9794,8.30679,7,0.18,0.0694517,1.49041
81,13.8058,6.75463,5,0.173333,0.0669164,1.48806
82,15.6452,7.31882,6,0.153333,0.0664649,1.42852
83,12.681,7.36918,9,0.153333,0.0667151,1.40889
84,13.2627,7.63228,6,0.0933333,0.0667994,1.3858
85,14.5108,7.65613,6,0.1,0.0685436,1.47402
86,16.205,8.00062,4,0.06,0.0690691,1.47465
87,14.3334,7.20881,11,0.226667,0.067361,1.44189
88,16.8835,7.6076,4,0.1,0.0658248,1.3594
89,15.4064,8.24813,7,0.186667,0.0692173,1.38555
90,16.5083,7.36444,5,0.153333,0.0691161,1.44018
91,16.8583,8.03565,5,0.146667,0.0693033,1.25872
