1,0.680918,0.494325,0.0317396,8.22107,1.66542,
1,0.680685,0.495268,1,1.45268,8.45268,
1,0.680416,0.496181,0.0672932,7.99075,1.93286,
1,0.680155,0.49709,1,1.4709,8.4709,
1,0.679886,0.497996,0.0784435,7.93086,2.02907,
1,0.679626,0.498899,1,1.489,8.48899,
1,0.679359,0.4998,0.0902968,7.86592,2.13007,
1,0.6791,0.500697,1,1.50697,8.50696,
1,0.678835,0.501591,0.102379,7.79926,2.23257,
1,0.678578,0.502483,0.999999,1.52483,8.52482,
1,0.678314,0.503371,0.114176,7.73448,2.33294,
1,0.678059,0.504256,0.999999,1.54257,8.54256,
1,0.677797,0.505139,0.125209,7.67493,2.42785,
1,0.677545,0.506019,0.999999,1.56019,8.56018,
1,0.677286,0.506895,0.135098,7.62327,2.51464,
1,0.677036,0.507769,0.999999,1.5777,8.57769,
1,0.67678,0.50864,0.143602,7.58119,2.59161,
1,0.676534,0.509509,0.999999,1.59509,8.59508,
1,0.676281,0.510374,0.150611,7.54946,2.65802,
1,0.676038,0.511236,0.999999,1.61237,8.61236,
1,0.675789,0.512096,0.156138,7.52799,2.71393,
1,0.67555,0.512953,0.999999,1.62954,8.62952,
1,0.675305,0.513807,0.160279,7.51612,2.76002,
1,0.675069,0.514658,0.999999,1.64659,8.64658,
1,0.674828,0.515507,0.163181,7.51281,2.79733,
1,0.674598,0.516353,0.999999,1.66354,8.66352,
1,0.674361,0.517196,0.165017,7.51684,2.82708,
1,0.674135,0.518036,0.999999,1.68037,8.68036,
1,0.673903,0.518874,0.165961,7.52701,2.85047,
1,0.673681,0.519709,0.999999,1.6971,8.69708,
1,0.673453,0.520541,0.166179,7.54216,2.86867,
1,0.673237,0.521371,0.999999,1.71371,8.7137,
1,0.673014,0.522198,0.165817,7.56126,2.8827,
1,0.672802,0.523022,0.999999,1.73023,8.73021,
1,0.672584,0.523843,0.165002,7.58342,2.89345,
1,0.672378,0.524662,0.999999,1.74663,8.74662,
1,0.672165,0.525479,0.163838,7.60792,2.90166,
1,0.671963,0.526293,0.999999,1.76293,8.76292,
1,0.671755,0.527104,0.162414,7.63414,2.90793,
1,0.671559,0.527912,0.999999,1.77913,8.77911,
1,0.671356,0.528718,0.160798,7.6616,2.91277,
1,0.671165,0.529522,0.999999,1.79522,8.79521,
1,0.670967,0.530322,0.159047,7.6899,2.91655,
1,0.670782,0.531121,0.999999,1.81121,8.8112,
1,0.670589,0.531917,0.157203,7.71874,2.91959,
1,0.670409,0.53271,0.999999,1.8271,8.82709,
1,0.670222,0.533501,0.155302,7.74789,2.92212,
1,0.670047,0.534289,0.999999,1.84289,8.84288,
1,0.669865,0.535075,0.15337,7.77715,2.92434,
1,0.669695,0.535858,0.999999,1.85858,8.85857,
1,0.669518,0.536639,0.151428,7.80639,2.92638,
1,0.669354,0.537417,0.999999,1.87418,8.87416,
1,0.669183,0.538193,0.14949,7.8355,2.92836,
1,0.669024,0.538966,0.999999,1.88967,8.88966,
1,0.668858,0.539737,0.147568,7.8644,2.93035,
1,0.668705,0.540506,0.999999,1.90507,8.90505,
1,0.668544,0.541272,0.145672,7.89302,2.93243,
1,0.668396,0.542036,0.999999,1.92037,8.92036,
1,0.668241,0.542798,0.143808,7.92132,2.93463,
1,0.668098,0.543557,0.999999,1.93557,8.93556,
1,0.667948,0.544313,0.141981,7.94927,2.937,
1,0.667811,0.545068,0.999999,1.95068,8.95067,
1,0.667666,0.54582,0.140193,7.97685,2.93955,
1,0.667535,0.54657,0.999999,1.9657,8.96569,
